Orthogroup	Sclerotinia_sclerotiorum	Botrytis_cinerea
OG0005456	XM_001590130.1.p1	XM_001550680.2.p1
OG0005458	XM_001590109.1.p1	XM_001550701.2.p1
OG0005459	XM_001590105.1.p1	XM_001550710.2.p1
OG0005460	XM_001590097.1.p1	XM_001550718.2.p1
OG0005461	XM_001590095.1.p1	XM_001550719.2.p1
OG0005462	XM_001590182.1.p1	XM_001550765.2.p1
OG0005464	XM_001590215.1.p1	XM_001550790.2.p1
OG0005465	XM_001588041.1.p1	XM_001550817.2.p1
OG0005466	XM_001588051.1.p1	XM_001550829.2.p1
OG0005467	XM_001588063.1.p1	XM_001550843.2.p1
OG0005468	XM_001594287.1.p1	XM_001550899.2.p1
OG0005469	XM_001594376.1.p1	XM_001550924.2.p1
OG0005470	XM_001594387.1.p1	XM_001550950.2.p1
OG0005471	XM_001594389.1.p1	XM_001550953.2.p1
OG0005472	XM_001586814.1.p1	XM_001550967.2.p1
OG0005474	XM_001586822.1.p1	XM_001550980.2.p1
OG0005476	XM_001586850.1.p1	XM_001551023.2.p1, XM_024691532.1.p1
OG0005478	XM_001596002.1.p1	XM_001551041.2.p1
OG0005479	XM_001585296.1.p1	XM_001551091.2.p1
OG0005480	XM_001585287.1.p1	XM_001551104.2.p1
OG0005481	XM_001585283.1.p1	XM_001551108.2.p1
OG0005482	XM_001585266.1.p1	XM_001551115.2.p1
OG0005483	XM_001585272.1.p1	XM_001551121.2.p1
OG0005484	XM_001585274.1.p1	XM_001551123.2.p1
OG0005485	XM_001585118.1.p1	XM_001551130.2.p1
OG0005486	XM_001585133.1.p1	XM_001551144.2.p1
OG0005487	XM_001585136.1.p1	XM_001551147.2.p1
OG0005488	XM_001585139.1.p1	XM_001551149.2.p1
OG0005489	XM_001585163.1.p1	XM_001551197.2.p1
OG0005490	XM_001585179.1.p1	XM_001551207.2.p1
OG0005491	XM_001598818.1.p1	XM_001551216.2.p1
OG0005493	XM_001598809.1.p1	XM_001551223.2.p1
OG0005494	XM_001598795.1.p1	XM_001551231.2.p1
OG0005495	XM_001598790.1.p1	XM_001551235.2.p1
OG0005496	XM_001598784.1.p1	XM_001551241.2.p1
OG0005496	XM_001589106.1.p1	XM_024694245.1.p1
OG0005497	XM_001598773.1.p1	XM_001551253.2.p1
OG0005498	XM_001598762.1.p1	XM_001551262.2.p1
OG0005499	XM_001598757.1.p1	XM_001551268.2.p1
OG0005500	XM_001588858.1.p1	XM_001551287.2.p1
OG0005501	XM_001591622.1.p1	XM_001551311.2.p1
OG0005502	XM_001591639.1.p1	XM_001551334.2.p1
OG0005503	XM_001591666.1.p1	XM_001551355.2.p1
OG0005504	XM_001591669.1.p1	XM_001551357.2.p1
OG0005505	XM_001591670.1.p1	XM_024695702.1.p1, XM_001551359.2.p1
OG0005507	XM_001590518.1.p1, XM_001591877.1.p1	XM_001551383.2.p1
OG0005508	XM_001597109.1.p1	XM_001551396.2.p1
OG0005509	XM_001597649.1.p1	XM_001551443.2.p1
OG0005510	XM_001593946.1.p1	XM_001551503.2.p1
OG0005511	XM_001593941.1.p1	XM_001551508.2.p1
OG0005512	XM_001593808.1.p1	XM_001551557.2.p1
OG0005513	XM_001593807.1.p1	XM_001551558.2.p1
OG0005515	XM_001593553.1.p1	XM_001551615.2.p1
OG0005516	XM_001593560.1.p1	XM_001551631.2.p1
OG0005517	XM_001593563.1.p1	XM_001551635.2.p1
OG0005518	XM_001593583.1.p1	XM_001551652.2.p1
OG0005519	XM_001593979.1.p1	XM_001551675.2.p1, XM_024695216.1.p1
OG0005520	XM_001594106.1.p1	XM_001551683.2.p1
OG0005521	XM_001594098.1.p1	XM_001551690.2.p1
OG0005522	XM_001594092.1.p1	XM_001551699.2.p1
OG0005523	XM_001594046.1.p1	XM_001551726.2.p1
OG0005524	XM_001594032.1.p1	XM_001551756.2.p1
OG0005528	XM_001590055.1.p1	XM_001551788.2.p1
OG0005529	XM_001590037.1.p1	XM_001551800.2.p1
OG0005530	XM_001590032.1.p1	XM_001551808.2.p1
OG0005531	XM_001590030.1.p1	XM_001551809.2.p1
OG0005532	XM_001590019.1.p1	XM_001551831.2.p1
OG0005533	XM_001589987.1.p1	XM_001551870.2.p1
OG0005535	XM_001595228.1.p1	XM_001551890.2.p1
OG0005536	XM_001595227.1.p1	XM_001551891.2.p1
OG0005537	XM_001595216.1.p1	XM_001551907.2.p1
OG0005538	XM_001595205.1.p1	XM_001551921.2.p1
OG0005539	XM_001595204.1.p1	XM_001551922.2.p1
OG0005540	XM_001595172.1.p1	XM_001551948.2.p1
OG0005541	XM_001595167.1.p1	XM_001551953.2.p1
OG0005542	XM_001592724.1.p1	XM_001551990.2.p1
OG0005543	XM_001592723.1.p1	XM_001551991.2.p1, XM_024692859.1.p1, XM_024692801.1.p1
OG0005544	XM_001592756.1.p1	XM_001552009.2.p1
OG0005545	XM_001592759.1.p1	XM_001552011.2.p1
OG0005546	XM_001593025.1.p1	XM_001552014.2.p1
OG0005547	XM_001593018.1.p1	XM_001552021.2.p1
OG0005548	XM_001592992.1.p1	XM_001552045.2.p1
OG0005549	XM_001597342.1.p1	XM_024691896.1.p1, XM_001552071.2.p1
OG0005550	XM_001588981.1.p1	XM_001552108.2.p1
OG0005551	XM_001588982.1.p1	XM_001552110.2.p1
OG0005552	XM_001597845.1.p1	XM_001552129.2.p1
OG0005553	XM_001597861.1.p1	XM_001552140.2.p1
OG0005554	XM_001590710.1.p1	XM_001552152.2.p1
OG0005556	XM_001590697.1.p1	XM_001552166.2.p1
OG0005557	XM_001590700.1.p1	XM_001552169.2.p1
OG0005558	XM_001590592.1.p1	XM_001552190.2.p1
OG0005559	XM_001590581.1.p1	XM_001552199.2.p1
OG0005560	XM_001590574.1.p1	XM_001552209.2.p1
OG0005561	XM_001590750.1.p1	XM_024696387.1.p1
OG0005561	XM_001590751.1.p1	XM_001552223.2.p1
OG0005562	XM_001587290.1.p1	XM_001552256.2.p1
OG0005563	XM_001587297.1.p1	XM_001552262.2.p1
OG0005564	XM_001587314.1.p1	XM_001552278.2.p1
OG0005565	XM_001587343.1.p1	XM_001552309.2.p1
OG0005566	XM_001587375.1.p1	XM_001552341.2.p1
OG0005567	XM_001584594.1.p1	XM_001552350.2.p1
OG0005568	XM_001584603.1.p1	XM_001552362.2.p1
OG0005569	XM_001584620.1.p1	XM_001552366.2.p1
OG0005570	XM_001584579.1.p1	XM_001552388.2.p1
OG0005571	XM_001584574.1.p1	XM_001552392.2.p1
OG0005572	XM_001584573.1.p1	XM_001552394.2.p1
OG0005574	XM_001595432.1.p1	XM_001552482.2.p1
OG0005575	XM_001595426.1.p1	XM_001552488.2.p1
OG0005576	XM_001595424.1.p1	XM_001552490.2.p1
OG0005577	XM_001586564.1.p1	XM_001552508.2.p1
OG0005579	XM_001593359.1.p1	XM_024694837.1.p1, XM_024694836.1.p1, XM_001552541.2.p1
OG0005580	XM_001593366.1.p1	XM_001552548.2.p1
OG0005581	XM_001593377.1.p1	XM_001552566.2.p1
OG0005582	XM_001593391.1.p1	XM_001552581.2.p1
OG0005583	XM_001593417.1.p1	XM_001552617.2.p1
OG0005584	XM_001593423.1.p1	XM_001552631.2.p1
OG0005585	XM_001587767.1.p1	XM_001552648.2.p1
OG0005585	XM_001588201.1.p1	XM_024692630.1.p1
OG0005586	XM_001587776.1.p1	XM_001552662.2.p1
OG0005587	XM_001587780.1.p1	XM_001552666.2.p1
OG0005588	XM_001587781.1.p1	XM_001552667.2.p1
OG0005589	XM_001587784.1.p1	XM_001552708.2.p1
OG0005590	XM_001587840.1.p1	XM_001552732.2.p1
OG0005591	XM_001587847.1.p1	XM_001552743.2.p1
OG0005593	XM_001588683.1.p1	XM_001552750.2.p1
OG0005594	XM_001598750.1.p1	XM_001552767.2.p1
OG0005595	XM_001598737.1.p1	XM_001552782.2.p1
OG0005596	XM_001598719.1.p1	XM_001552800.2.p1
OG0005597	XM_001588517.1.p1	XM_001552824.2.p1
OG0005598	XM_001597149.1.p1	XM_001552831.2.p1
OG0005599	XM_001588932.1.p1	XM_001552865.2.p1
OG0005600	XM_001588931.1.p1	XM_001552867.2.p1
OG0005601	XM_001592142.1.p1	XM_001552871.2.p1, XM_024691317.1.p1
OG0005602	XM_001589171.1.p1	XM_001552885.2.p1
OG0005603	XM_001589167.1.p1	XM_001552887.2.p1
OG0005604	XM_001585346.1.p1, XM_001586428.1.p1	XM_001552913.2.p1
OG0005605	XM_001587399.1.p1	XM_001552950.2.p1
OG0005606	XM_001587400.1.p1	XM_001552951.2.p1
OG0005607	XM_001587401.1.p1	XM_001552952.2.p1
OG0005608	XM_001587486.1.p1	XM_001552988.2.p1
OG0005609	XM_001587418.1.p1	XM_001552997.2.p1
OG0005610	XM_001588657.1.p1	XM_001553048.2.p1
OG0005611	XM_001588652.1.p1	XM_001553055.2.p1
OG0005612	XM_001588651.1.p1	XM_001553056.2.p1
OG0005613	XM_001588632.1.p1	XM_001553073.2.p1
OG0005614	XM_001588627.1.p1	XM_001553077.2.p1
OG0005615	XM_001588621.1.p1	XM_001553081.2.p1
OG0005616	XM_001588617.1.p1	XM_001553084.2.p1
OG0005617	XM_001588612.1.p1	XM_001553088.2.p1
OG0005618	XM_001588611.1.p1	XM_001553089.2.p1
OG0005619	XM_001588607.1.p1	XM_001553093.2.p1
OG0005621	XM_001598849.1.p1	XM_001553113.2.p1
OG0005622	XM_001584801.1.p1	XM_001553161.2.p1
OG0005623	XM_001584804.1.p1	XM_001553163.2.p1
OG0005624	XM_001584812.1.p1	XM_001553168.2.p1
OG0005625	XM_001584834.1.p1	XM_001553203.2.p1
OG0005626	XM_001584838.1.p1	XM_001553208.2.p1
OG0005627	XM_001589961.1.p1	XM_001553283.2.p1
OG0005628	XM_001589944.1.p1	XM_001553293.2.p1
OG0005630	XM_001595263.1.p1	XM_001553381.2.p1
OG0005631	XM_001595270.1.p1	XM_001553385.2.p1, XM_024694446.1.p1
OG0005633	XM_001595314.1.p1	XM_001553430.2.p1
OG0005634	XM_001595321.1.p1	XM_001553438.2.p1
OG0005636	XM_001595335.1.p1	XM_001553453.2.p1
OG0005637	XM_001595336.1.p1	XM_001553454.2.p1
OG0005638	XM_001594743.1.p1	XM_001553470.2.p1
OG0005639	XM_001594747.1.p1	XM_001553473.2.p1
OG0005641	XM_001594752.1.p1	XM_001553483.2.p1
OG0005642	XM_001594704.1.p1	XM_001553485.2.p1
OG0005643	XM_001594698.1.p1	XM_001553515.2.p1
OG0005647	XM_001591273.1.p1	XM_001553585.2.p1
OG0005648	XM_001591262.1.p1	XM_001553590.2.p1
OG0005649	XM_001591245.1.p1	XM_001553607.2.p1
OG0005650	XM_001591243.1.p1	XM_001553609.2.p1
OG0005651	XM_001591189.1.p1	XM_001553659.2.p1
OG0005652	XM_001591184.1.p1	XM_001553678.2.p1
OG0005653	XM_001597162.1.p1	XM_024691293.1.p1, XM_001553687.2.p1
OG0005654	XM_001597165.1.p1	XM_001553690.2.p1
OG0005655	XM_001597174.1.p1	XM_001553700.2.p1
OG0005656	XM_001597180.1.p1	XM_001553704.2.p1
OG0005657	XM_001597181.1.p1	XM_001553705.2.p1
OG0005658	XM_001597185.1.p1	XM_001553709.2.p1
OG0005659	XM_001597190.1.p1	XM_001553713.2.p1
OG0005660	XM_001597193.1.p1	XM_001553717.2.p1
OG0005661	XM_001592147.1.p1	XM_001553730.2.p1
OG0005662	XM_001597452.1.p1	XM_001553768.2.p1
OG0005664	XM_001597456.1.p1	XM_001553774.2.p1
OG0005665	XM_001597460.1.p1	XM_001553780.2.p1
OG0005666	XM_001597462.1.p1	XM_001553782.2.p1
OG0005667	XM_001590795.1.p1	XM_001553810.2.p1
OG0005668	XM_001590768.1.p1	XM_001553843.2.p1, XM_024696473.1.p1
OG0005669	XM_001590767.1.p1	XM_001553845.2.p1, XM_024696472.1.p1
OG0005670	XM_001590759.1.p1	XM_001553852.2.p1
OG0005671	XM_001590695.1.p1	XM_001553853.2.p1
OG0005672	XM_001584887.1.p1	XM_001553859.2.p1
OG0005673	XM_001584885.1.p1	XM_001553861.2.p1
OG0005674	XM_001584881.1.p1	XM_001553865.2.p1
OG0005675	XM_001590842.1.p1	XM_001553885.2.p1
OG0005676	XM_001595059.1.p1	XM_001553891.2.p1
OG0005677	XM_001595056.1.p1	XM_001553895.2.p1
OG0005678	XM_001595055.1.p1	XM_001553896.2.p1
OG0005679	XM_001595021.1.p1	XM_001553947.2.p1
OG0005680	XM_001595019.1.p1	XM_001553951.2.p1
OG0005681	XM_001595013.1.p1	XM_001553956.2.p1
OG0005682	XM_001595008.1.p1	XM_001553963.2.p1
OG0005683	XM_001594977.1.p1	XM_001553993.2.p1
OG0005684	XM_001589338.1.p1	XM_001554039.2.p1
OG0005686	XM_001589313.1.p1	XM_001554061.2.p1
OG0005688	XM_001589295.1.p1	XM_001554077.2.p1
OG0005689	XM_001589279.1.p1	XM_001554092.2.p1
OG0005690	XM_001589272.1.p1	XM_001554099.2.p1
OG0005691	XM_001591888.1.p1	XM_001554120.2.p1
OG0005692	XM_001591891.1.p1	XM_001554123.2.p1
OG0005693	XM_001591902.1.p1	XM_001554134.2.p1
OG0005694	XM_001591903.1.p1	XM_001554135.2.p1
OG0005695	XM_001591912.1.p1	XM_001554145.2.p1
OG0005696	XM_001591915.1.p1	XM_001554147.2.p1
OG0005697	XM_001586730.1.p1	XM_001554216.2.p1
OG0005698	XM_001586675.1.p1	XM_001554269.2.p1
OG0005699	XM_001586654.1.p1	XM_001554292.2.p1
OG0005700	XM_001586646.1.p1	XM_001554298.2.p1
OG0005701	XM_001595595.1.p1	XM_001554374.2.p1
OG0005702	XM_001595589.1.p1	XM_001554403.2.p1
OG0005703	XM_001595570.1.p1	XM_001554415.2.p1
OG0005704	XM_001595560.1.p1	XM_001554425.2.p1
OG0005705	XM_001595558.1.p1	XM_001554427.2.p1
OG0005706	XM_001593865.1.p1	XM_001554444.2.p1
OG0005707	XM_001593900.1.p1	XM_001554478.2.p1
OG0005708	XM_001593892.1.p1	XM_001554486.2.p1
OG0005710	XM_001593907.1.p1	XM_001554496.2.p1
OG0005711	XM_001593910.1.p1	XM_001554499.2.p1
OG0005712	XM_001593616.1.p1	XM_001554523.2.p1
OG0005713	XM_001595067.1.p1	XM_001554559.2.p1
OG0005715	XM_001595092.1.p1	XM_001554587.2.p1, XM_024694569.1.p1
OG0005716	XM_001595099.1.p1	XM_001554595.2.p1
OG0005717	XM_001595109.1.p1	XM_001554604.2.p1
OG0005719	XM_001595113.1.p1	XM_001554608.2.p1
OG0005720	XM_001595129.1.p1	XM_001554622.2.p1
OG0005721	XM_001595139.1.p1	XM_001554629.2.p1
OG0005722	XM_001595136.1.p1	XM_001554636.2.p1
OG0005723	XM_001595150.1.p1	XM_001554650.2.p1
OG0005724	XM_001595153.1.p1	XM_001554653.2.p1, XM_024694542.1.p1
OG0005725	XM_001585456.1.p1	XM_001554675.2.p1
OG0005726	XM_001585470.1.p1	XM_001554692.2.p1
OG0005727	XM_001585477.1.p1	XM_001554698.2.p1
OG0005729	XM_001585509.1.p1	XM_001554723.2.p1
OG0005730	XM_001585522.1.p1	XM_001554736.2.p1
OG0005731	XM_001585524.1.p1	XM_001554743.2.p1
OG0005733	XM_001585660.1.p1	XM_001554785.2.p1
OG0005735	XM_001585708.1.p1	XM_001554855.2.p1, XM_024692216.1.p1, XM_001554844.2.p1
OG0005736	XM_001585716.1.p1	XM_001554862.2.p1
OG0005737	XM_001585717.1.p1	XM_001554863.2.p1
OG0005738	XM_001585729.1.p1	XM_001554878.2.p1, XM_024692204.1.p1, XM_001554879.2.p1
OG0005739	XM_001585733.1.p1	XM_001554885.2.p1
OG0005740	XM_001585740.1.p1	XM_001554896.2.p1
OG0005741	XM_001598497.1.p1	XM_001554946.2.p1
OG0005742	XM_001598493.1.p1	XM_001554954.2.p1
OG0005743	XM_001598486.1.p1	XM_001554963.2.p1
OG0005744	XM_001598876.1.p1, XM_001598478.1.p1	XM_001554975.2.p1, XM_024691838.1.p1
OG0005745	XM_001598461.1.p1	XM_001554995.2.p1
OG0005747	XM_001598446.1.p1	XM_001555011.2.p1
OG0005748	XM_001598438.1.p1	XM_001555019.2.p1
OG0005749	XM_001598432.1.p1	XM_001555026.2.p1
OG0005750	XM_001598422.1.p1	XM_001555035.2.p1
OG0005751	XM_001595878.1.p1	XM_001555053.2.p1
OG0005752	XM_001596803.1.p1	XM_001555120.2.p1
OG0005753	XM_001596800.1.p1	XM_001555123.2.p1
OG0005754	XM_001596798.1.p1	XM_001555125.2.p1
OG0005755	XM_001596795.1.p1	XM_001555129.2.p1
OG0005756	XM_001596818.1.p1	XM_001555145.2.p1
OG0005757	XM_001596819.1.p1	XM_001555147.2.p1
OG0005758	XM_001596824.1.p1	XM_001555162.2.p1
OG0005759	XM_001596833.1.p1	XM_001555163.2.p1
OG0005760	XM_001589794.1.p1	XM_001555173.2.p1
OG0005761	XM_001596149.1.p1	XM_001555187.2.p1
OG0005762	XM_001596138.1.p1	XM_001555214.2.p1
OG0005763	XM_001596134.1.p1, XM_001587623.1.p1, XM_001596135.1.p1	XM_001555217.2.p1
OG0005765	XM_001598935.1.p1	XM_001555247.2.p1, XM_024696835.1.p1
OG0005766	XM_001596076.1.p1	XM_001555267.2.p1
OG0005767	XM_001596072.1.p1	XM_001555277.2.p1
OG0005768	XM_001596071.1.p1	XM_001555278.2.p1
OG0005769	XM_001596070.1.p1	XM_001555279.2.p1
OG0005770	XM_001595909.1.p1	XM_001555310.2.p1
OG0005771	XM_001598037.1.p1	XM_001555359.2.p1
OG0005772	XM_001598018.1.p1	XM_001555383.2.p1
OG0005773	XM_001598012.1.p1	XM_001555396.2.p1
OG0005774	XM_001597965.1.p1	XM_001555445.2.p1
OG0005775	XM_001597956.1.p1	XM_001555458.2.p1
OG0005776	XM_001591646.1.p1	XM_001555500.2.p1
OG0005777	XM_001585816.1.p1	XM_001555532.2.p1
OG0005778	XM_001586013.1.p1	XM_001555601.2.p1
OG0005779	XM_001586014.1.p1	XM_001555602.2.p1
OG0005780	XM_001592034.1.p1	XM_001555632.2.p1
OG0005781	XM_001591729.1.p1	XM_001555674.2.p1
OG0005782	XM_001591750.1.p1	XM_001555681.2.p1
OG0005783	XM_001591746.1.p1	XM_001555686.2.p1
OG0005784	XM_001591742.1.p1	XM_001555688.2.p1
OG0005785	XM_001592006.1.p1	XM_001555698.2.p1
OG0005786	XM_001591986.1.p1	XM_001555714.2.p1
OG0005787	XM_001597217.1.p1	XM_001555776.2.p1
OG0005788	XM_001597257.1.p1	XM_001555821.2.p1
OG0005789	XM_001597265.1.p1	XM_001561307.2.p1, XM_001555831.2.p1
OG0005790	XM_001592171.1.p1	XM_001555882.2.p1
OG0005791	XM_001597432.1.p1	XM_001555903.2.p1
OG0005792	XM_001588020.1.p1	XM_024693765.1.p1
OG0005792	XM_001588022.1.p1	XM_001555917.2.p1
OG0005793	XM_001588010.1.p1	XM_001555930.2.p1
OG0005794	XM_001588006.1.p1	XM_001555933.2.p1
OG0005795	XM_001588002.1.p1	XM_024693772.1.p1, XM_001555938.2.p1
OG0005796	XM_001587981.1.p1	XM_001555965.2.p1
OG0005797	XM_001587974.1.p1	XM_001555969.2.p1
OG0005799	XM_001587942.1.p1	XM_001556003.2.p1
OG0005800	XM_001587944.1.p1	XM_001556006.2.p1
OG0005801	XM_001587947.1.p1	XM_001556008.2.p1
OG0005802	XM_001596406.1.p1	XM_001556103.2.p1
OG0005803	XM_001589645.1.p1	XM_001556125.2.p1
OG0005804	XM_001596626.1.p1	XM_001556145.2.p1
OG0005805	XM_001596572.1.p1	XM_001556171.2.p1
OG0005807	XM_001596580.1.p1	XM_001556183.2.p1
OG0005808	XM_001596590.1.p1	XM_001556197.2.p1
OG0005809	XM_001596601.1.p1	XM_001556208.2.p1
OG0005810	XM_001589710.1.p1	XM_001556264.2.p1
OG0005811	XM_001596231.1.p1	XM_001556280.2.p1
OG0005812	XM_001596227.1.p1	XM_001556285.2.p1
OG0005813	XM_001596225.1.p1	XM_001556287.2.p1
OG0005814	XM_001596220.1.p1	XM_001556297.2.p1
OG0005815	XM_001596210.1.p1	XM_001556304.2.p1
OG0005816	XM_001596202.1.p1	XM_001556308.2.p1
OG0005817	XM_001596188.1.p1	XM_001556316.2.p1
OG0005818	XM_001596179.1.p1	XM_001556336.2.p1
OG0005820	XM_001594676.1.p1	XM_001556360.2.p1
OG0005821	XM_001586076.1.p1	XM_001556370.2.p1
OG0005822	XM_001586074.1.p1	XM_001556373.2.p1
OG0005823	XM_001594236.1.p1	XM_001556398.2.p1, XM_001561175.2.p1
OG0005824	XM_001586124.1.p1	XM_001556409.2.p1
OG0005825	XM_001586131.1.p1	XM_001556422.2.p1
OG0005826	XM_001586141.1.p1	XM_001556434.2.p1
OG0005827	XM_001586150.1.p1	XM_001556444.2.p1, XM_024690910.1.p1
OG0005828	XM_001594711.1.p1	XM_001556487.2.p1
OG0005829	XM_001586205.1.p1	XM_001556502.2.p1
OG0005830	XM_001586206.1.p1	XM_001556503.2.p1
OG0005833	XM_001592488.1.p1	XM_001556574.2.p1
OG0005834	XM_001592490.1.p1	XM_001556575.2.p1
OG0005835	XM_001592492.1.p1	XM_001556577.2.p1
OG0005836	XM_001592496.1.p1	XM_001556581.2.p1
OG0005837	XM_001592522.1.p1	XM_001556615.2.p1
OG0005838	XM_001592532.1.p1	XM_001556630.2.p1
OG0005839	XM_001592533.1.p1	XM_001556631.2.p1
OG0005840	XM_001592540.1.p1	XM_024695871.1.p1, XM_001556638.2.p1, XM_024695870.1.p1
OG0005841	XM_001592570.1.p1	XM_001556645.2.p1
OG0005842	XM_001592180.1.p1	XM_001556675.2.p1
OG0005843	XM_001592179.1.p1	XM_001556676.2.p1
OG0005844	XM_001592177.1.p1	XM_001556678.2.p1
OG0005845	XM_001592198.1.p1	XM_001556708.2.p1
OG0005846	XM_001592206.1.p1	XM_001556720.2.p1
OG0005847	XM_001592203.1.p1	XM_001556722.2.p1
OG0005848	XM_001592240.1.p1	XM_001556745.2.p1
OG0005849	XM_001592252.1.p1	XM_001556751.2.p1
OG0005850	XM_001592257.1.p1	XM_001556758.2.p1
OG0005851	XM_001592271.1.p1	XM_001556767.2.p1
OG0005852	XM_001592267.1.p1	XM_001556770.2.p1
OG0005853	XM_001592266.1.p1	XM_001556771.2.p1
OG0005855	XM_001592549.1.p1	XM_001556799.2.p1
OG0005856	XM_001592552.1.p1	XM_001556807.2.p1
OG0005857	XM_001592562.1.p1	XM_001556820.2.p1
OG0005858	XM_001592300.1.p1	XM_001556830.2.p2
OG0005859	XM_001592315.1.p1	XM_001556852.2.p1
OG0005861	XM_001592320.1.p1	XM_001556858.2.p1
OG0005862	XM_001586626.1.p1	XM_001556878.2.p1
OG0005863	XM_001586586.1.p1	XM_001556924.2.p1
OG0005864	XM_001586582.1.p1	XM_001556928.2.p1
OG0005865	XM_001586578.1.p1	XM_001556934.2.p1
OG0005866	XM_001586571.1.p1	XM_001556940.2.p1
OG0005867	XM_001591833.1.p1	XM_001556961.2.p1
OG0005869	XM_001595924.1.p1	XM_001556984.2.p1
OG0005870	XM_001595929.1.p1	XM_001556991.2.p1
OG0005871	XM_001595941.1.p1	XM_001557003.2.p1
OG0005872	XM_001595943.1.p1	XM_001557005.2.p1
OG0005873	XM_001595950.1.p1	XM_001557017.2.p1
OG0005874	XM_001595953.1.p1	XM_001557021.2.p1
OG0005875	XM_001595960.1.p1	XM_001557030.2.p1
OG0005876	XM_001585341.1.p1	XM_001557094.2.p1
OG0005878	XM_001585362.1.p1	XM_001557114.2.p1
OG0005879	XM_001585371.1.p1	XM_001557121.2.p1
OG0005880	XM_001595719.1.p1	XM_001557139.2.p1
OG0005881	XM_001595736.1.p1	XM_001557174.2.p1
OG0005882	XM_001595726.1.p1	XM_001557187.2.p1
OG0005883	XM_001595724.1.p1	XM_001557190.2.p1
OG0005884	XM_001590328.1.p1	XM_001557196.2.p1
OG0005885	XM_001595765.1.p1	XM_001557229.2.p1
OG0005888	XM_001595791.1.p1	XM_001557260.2.p1
OG0005889	XM_001595794.1.p1	XM_001557263.2.p1
OG0005890	XM_001595804.1.p1	XM_001557277.2.p1
OG0005891	XM_001595806.1.p1	XM_001557279.2.p1
OG0005892	XM_001595807.1.p1	XM_001557280.2.p1
OG0005893	XM_001595745.1.p1	XM_001557309.2.p1, XM_024692496.1.p1
OG0005894	XM_001591548.1.p1	XM_001557311.2.p1
OG0005895	XM_001586397.1.p1	XM_001557315.2.p1
OG0005896	XM_001586409.1.p1	XM_001557322.2.p1
OG0005897	XM_001586422.1.p1	XM_001557337.2.p1
OG0005898	XM_001586434.1.p1	XM_001557342.2.p1
OG0005900	XM_001586484.1.p1	XM_001557409.2.p1
OG0005901	XM_001586486.1.p1	XM_001557412.2.p1
OG0005902	XM_001586492.1.p1	XM_001557418.2.p1
OG0005903	XM_001595963.1.p1	XM_001557427.2.p1
OG0005904	XM_001586497.1.p1	XM_001557428.2.p1
OG0005905	XM_001586511.1.p1	XM_001557442.2.p1
OG0005907	XM_001595605.1.p1	XM_001557469.2.p1
OG0005908	XM_001588129.1.p1	XM_001557500.2.p1
OG0005909	XM_001588134.1.p1	XM_001557504.2.p1
OG0005910	XM_001588255.1.p1	XM_001557606.2.p1
OG0005912	XM_001588273.1.p1	XM_001557631.2.p1
OG0005913	XM_001588277.1.p1	XM_001557634.2.p1, XM_024692672.1.p1
OG0005914	XM_001588283.1.p1	XM_001557643.2.p1
OG0005915	XM_001588291.1.p1	XM_001557660.2.p1
OG0005916	XM_001588299.1.p1	XM_001557666.2.p1
OG0005917	XM_001588301.1.p1	XM_001557668.2.p1
OG0005918	XM_001588311.1.p1	XM_001557676.2.p1
OG0005919	XM_001588316.1.p1	XM_001557681.2.p1
OG0005920	XM_001588317.1.p1	XM_001557682.2.p1
OG0005921	XM_001588322.1.p1	XM_001557687.2.p1
OG0005922	XM_001588327.1.p1	XM_001557693.2.p1
OG0005923	XM_001588333.1.p1	XM_001557698.2.p1
OG0005924	XM_001588361.1.p1	XM_024698292.1.p1, XM_024698291.1.p1, XM_001557728.2.p1
OG0005925	XM_001588410.1.p1	XM_001557777.2.p1
OG0005925	XM_001596060.1.p1	XM_024695243.1.p1
OG0005926	XM_001590486.1.p1	XM_001557804.2.p1
OG0005927	XM_001590484.1.p1	XM_001557806.2.p1
OG0005928	XM_001590480.1.p1	XM_001557811.2.p1
OG0005929	XM_001590476.1.p1	XM_001557815.2.p1
OG0005930	XM_001590445.1.p1	XM_001557824.2.p1
OG0005931	XM_001590432.1.p1	XM_001557837.2.p1
OG0005932	XM_001590417.1.p1	XM_001557848.2.p1
OG0005934	XM_001590415.1.p1	XM_001557850.2.p1, XM_024696208.1.p1
OG0005935	XM_001590354.1.p1	XM_001557870.2.p1
OG0005936	XM_001590351.1.p1	XM_001557872.2.p1
OG0005937	XM_001595557.1.p1	XM_001557874.2.p1
OG0005938	XM_001597827.1.p1	XM_001558718.2.p1
OG0005938	XM_001597833.1.p1	XM_001557891.2.p1
OG0005939	XM_001595541.1.p1	XM_001557897.2.p1
OG0005940	XM_001595538.1.p1	XM_001557900.2.p1
OG0005941	XM_001595517.1.p1	XM_001557925.2.p1
OG0005942	XM_001595514.1.p1	XM_001557928.2.p1
OG0005943	XM_001595507.1.p1	XM_001557936.2.p1
OG0005944	XM_001595486.1.p1	XM_001557950.2.p1
OG0005945	XM_001590563.1.p1	XM_001557994.2.p1
OG0005946	XM_001590569.1.p1	XM_001558002.2.p1
OG0005947	XM_001590626.1.p1	XM_001558020.2.p1
OG0005948	XM_001590645.1.p1	XM_001558045.2.p1
OG0005949	XM_001590649.1.p1	XM_001558049.2.p1
