Orthogroup	Sclerotinia_sclerotiorum_rna_prot	Phyllosticta_citricarpa_cds_prot
OG0002708	XM_001597128.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552556.1_1972.p1
OG0002709	XM_001587858.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552367.1_1783.p1
OG0002710	XM_001595676.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550849.1_2754.p1
OG0002711	XM_001588265.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555723.1_708.p1
OG0002712	XM_001586007.1.p1	lcl|JBBPDW010000012.1_cds_KAK7547603.1_3991.p1
OG0002713	XM_001594857.1.p1	lcl|JBBPDW010000012.1_cds_KAK7547696.1_4084.p1
OG0002714	XM_001591816.1.p1	lcl|JBBPDW010000001.1_cds_KAK7556682.1_39.p1
OG0002716	XM_001590028.1.p1	lcl|JBBPDW010000039.1_cds_KAK7535575.1_8248.p1
OG0002718	XM_001586171.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554401.1_919.p1
OG0002720	XM_001591468.1.p1	lcl|JBBPDW010000018.1_cds_KAK7545292.1_5250.p1
OG0002721	XM_001586997.1.p1	lcl|JBBPDW010000058.1_cds_KAK7531105.1_9664.p1
OG0002722	XM_001593780.1.p1	lcl|JBBPDW010000042.1_cds_KAK7534586.1_8588.p1
OG0002723	XM_001597554.1.p1, XM_001584789.1.p1	lcl|JBBPDW010000062.1_cds_KAK7530440.1_9837.p1
OG0002724	XM_001586934.1.p1	lcl|JBBPDW010000044.1_cds_KAK7533723.1_8790.p1
OG0002725	XM_001591245.1.p1	lcl|JBBPDW010000066.1_cds_KAK7530050.1_10032.p1
OG0002726	XM_001594793.1.p1	lcl|JBBPDW010000040.1_cds_KAK7535483.1_8366.p1
OG0002727	XM_001596199.1.p1	lcl|JBBPDW010000041.1_cds_KAK7534621.1_8421.p1
OG0002728	XM_001592197.1.p1	lcl|JBBPDW010000040.1_cds_KAK7535456.1_8339.p1
OG0002729	XM_001589317.1.p1	lcl|JBBPDW010000017.1_cds_KAK7545572.1_5048.p1
OG0002730	XM_001591400.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554414.1_932.p1
OG0002731	XM_001590601.1.p1	lcl|JBBPDW010000021.1_cds_KAK7543279.1_5868.p1
OG0002732	XM_001598116.1.p1	lcl|JBBPDW010000049.1_cds_KAK7532746.1_9187.p1
OG0002733	XM_001588057.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550819.1_2724.p1
OG0002734	XM_001588718.1.p1	lcl|JBBPDW010000028.1_cds_KAK7539229.1_7049.p1
OG0002735	XM_001590234.1.p1	lcl|JBBPDW010000039.1_cds_KAK7535527.1_8200.p1
OG0002736	XM_001596736.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552656.1_2072.p1
OG0002738	XM_001597580.1.p1	lcl|JBBPDW010000044.1_cds_KAK7533701.1_8768.p1
OG0002740	XM_001596378.1.p1	lcl|JBBPDW010000012.1_cds_KAK7547738.1_4126.p1
OG0002741	XM_001596447.1.p1	lcl|JBBPDW010000001.1_cds_KAK7556870.1_227.p1
OG0002742	XM_001592800.1.p1	lcl|JBBPDW010000020.1_cds_KAK7543579.1_5724.p1
OG0002743	XM_001589287.1.p1	lcl|JBBPDW010000018.1_cds_KAK7545266.1_5224.p1
OG0002744	XM_001591464.1.p1	lcl|JBBPDW010000013.1_cds_KAK7547157.1_4338.p1
OG0002746	XM_001591002.1.p1	lcl|JBBPDW010000027.1_cds_KAK7540115.1_6796.p1
OG0002747	XM_001592910.1.p1	lcl|JBBPDW010000043.1_cds_KAK7534455.1_8670.p1
OG0002748	XM_001588490.1.p1	lcl|JBBPDW010000008.1_cds_KAK7550083.1_2984.p1
OG0002749	XM_001587250.1.p1	lcl|JBBPDW010000057.1_cds_KAK7531169.1_9632.p1
OG0002750	XM_001585487.1.p1	lcl|JBBPDW010000009.1_cds_KAK7549396.1_3290.p1
OG0002751	XM_001586019.1.p1	lcl|JBBPDW010000063.1_cds_KAK7530403.1_9876.p1
OG0002752	XM_001587862.1.p1	lcl|JBBPDW010000044.1_cds_KAK7533668.1_8735.p1
OG0002753	XM_001584544.1.p1	lcl|JBBPDW010000067.1_cds_KAK7529755.1_10074.p1
OG0002754	XM_001595580.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555849.1_834.p1
OG0002755	XM_001597916.1.p1	lcl|JBBPDW010000032.1_cds_KAK7537903.1_7545.p1
OG0002756	XM_001595353.1.p1	lcl|JBBPDW010000026.1_cds_KAK7540384.1_6738.p1
OG0002757	XM_001589360.1.p1	lcl|JBBPDW010000064.1_cds_KAK7530116.1_9929.p1
OG0002758	XM_001588928.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555501.1_486.p1
OG0002759	XM_001597470.1.p1	lcl|JBBPDW010000060.1_cds_KAK7530532.1_9755.p1
OG0002760	XM_001595952.1.p1	lcl|JBBPDW010000008.1_cds_KAK7549997.1_2898.p1
OG0002761	XM_001585199.1.p1	lcl|JBBPDW010000010.1_cds_KAK7548608.1_3430.p1
OG0002762	XM_001589225.1.p1	lcl|JBBPDW010000051.1_cds_KAK7532524.1_9280.p1
OG0002763	XM_001587011.1.p1	lcl|JBBPDW010000009.1_cds_KAK7549460.1_3354.p1
OG0002764	XM_001589776.1.p1	lcl|JBBPDW010000008.1_cds_KAK7550036.1_2937.p1
OG0002765	XM_001587839.1.p1	lcl|JBBPDW010000008.1_cds_KAK7550174.1_3075.p1
OG0002767	XM_001592938.1.p1	lcl|JBBPDW010000024.1_cds_KAK7541615.1_6465.p1
OG0002768	XM_001596338.1.p1	lcl|JBBPDW010000012.1_cds_KAK7547560.1_3948.p1
OG0002769	XM_001588242.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553349.1_1347.p1
OG0002770	XM_001584690.1.p1	lcl|JBBPDW010000015.1_cds_KAK7546309.1_4719.p1
OG0002771	XM_001591056.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550881.1_2786.p1
OG0002772	XM_001584501.1.p1	lcl|JBBPDW010000022.1_cds_KAK7543094.1_6109.p1
OG0002773	XM_001584842.1.p1	lcl|JBBPDW010000013.1_cds_KAK7547143.1_4324.p1
OG0002774	XM_001593500.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550722.1_2627.p1
OG0002776	XM_001593796.1.p1	lcl|JBBPDW010000009.1_cds_KAK7549376.1_3270.p1
OG0002777	XM_001593216.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554473.1_991.p1
OG0002778	XM_001588821.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550837.1_2742.p1
OG0002779	XM_001592438.1.p1	lcl|JBBPDW010000033.1_cds_KAK7537705.1_7595.p1
OG0002780	XM_001595052.1.p1	lcl|JBBPDW010000027.1_cds_KAK7540194.1_6875.p1
OG0002781	XM_001591527.1.p1	lcl|JBBPDW010000029.1_cds_KAK7539108.1_7215.p1
OG0002782	XM_001586441.1.p1	lcl|JBBPDW010000010.1_cds_KAK7548646.1_3468.p1
OG0002783	XM_001589787.1.p1	lcl|JBBPDW010000030.1_cds_KAK7538884.1_7275.p1
OG0002784	XM_001592447.1.p1	lcl|JBBPDW010000046.1_cds_KAK7533537.1_8967.p1
OG0002785	XM_001598758.1.p1	lcl|JBBPDW010000028.1_cds_KAK7539243.1_7063.p1
OG0002787	XM_001592018.1.p1	lcl|JBBPDW010000064.1_cds_KAK7530119.1_9932.p1
OG0002788	XM_001591693.1.p1	lcl|JBBPDW010000001.1_cds_KAK7556969.1_326.p1
OG0002789	XM_001590972.1.p1	lcl|JBBPDW010000024.1_cds_KAK7541476.1_6326.p1
OG0002790	XM_001592863.1.p1	lcl|JBBPDW010000025.1_cds_KAK7541406.1_6580.p1
OG0002791	XM_001595077.1.p1	lcl|JBBPDW010000001.1_cds_KAK7556907.1_264.p1
OG0002792	XM_001590027.1.p1	lcl|JBBPDW010000039.1_cds_KAK7535594.1_8267.p1
OG0002793	XM_001596517.1.p1	lcl|JBBPDW010000008.1_cds_KAK7550068.1_2969.p1
OG0002794	XM_001584823.1.p1	lcl|JBBPDW010000019.1_cds_KAK7543868.1_5510.p1
OG0002795	XM_001590912.1.p1	lcl|JBBPDW010000010.1_cds_KAK7548841.1_3663.p1
OG0002796	XM_001586660.1.p1	lcl|JBBPDW010000055.1_cds_KAK7531256.1_9523.p1
OG0002797	XM_001585123.1.p1	lcl|JBBPDW010000046.1_cds_KAK7533462.1_8892.p1
OG0002798	XM_001594499.1.p1	lcl|JBBPDW010000012.1_cds_KAK7547557.1_3945.p1
OG0002799	XM_001588159.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553505.1_1503.p1
OG0002800	XM_001591143.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555616.1_601.p1
OG0002801	XM_001597534.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555498.1_483.p1
OG0002802	XM_001596953.1.p1	lcl|JBBPDW010000040.1_cds_KAK7535507.1_8390.p1
OG0002803	XM_001592401.1.p1	lcl|JBBPDW010000040.1_cds_KAK7535471.1_8354.p1
OG0002804	XM_001585530.1.p1	lcl|JBBPDW010000041.1_cds_KAK7534653.1_8453.p1
OG0002805	XM_001586067.1.p1	lcl|JBBPDW010000061.1_cds_KAK7530482.1_9795.p1
OG0002806	XM_001597447.1.p1	lcl|JBBPDW010000044.1_cds_KAK7533672.1_8739.p1
OG0002807	XM_001596809.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550689.1_2594.p1
OG0002808	XM_001590544.1.p1	lcl|JBBPDW010000001.1_cds_KAK7556994.1_351.p1
OG0002810	XM_001598004.1.p1	lcl|JBBPDW010000028.1_cds_KAK7539171.1_6991.p1
OG0002812	XM_001589205.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552411.1_1827.p1
OG0002813	XM_001592772.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552590.1_2006.p1
OG0002815	XM_001596198.1.p1	lcl|JBBPDW010000030.1_cds_KAK7538894.1_7285.p1
OG0002816	XM_001591067.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554500.1_1018.p1
OG0002817	XM_001595513.1.p1	lcl|JBBPDW010000033.1_cds_KAK7537696.1_7586.p1
OG0002818	XM_001586374.1.p1	lcl|JBBPDW010000049.1_cds_KAK7532689.1_9130.p1
OG0002819	XM_001591973.1.p1	lcl|JBBPDW010000029.1_cds_KAK7539027.1_7134.p1
OG0002820	XM_001597886.1.p1	lcl|JBBPDW010000036.1_cds_KAK7536551.1_7976.p1
OG0002821	XM_001598454.1.p1	lcl|JBBPDW010000029.1_cds_KAK7539047.1_7154.p1
OG0002822	XM_001597859.1.p1	lcl|JBBPDW010000036.1_cds_KAK7536573.1_7998.p1
OG0002823	XM_001590009.1.p1	lcl|JBBPDW010000049.1_cds_KAK7532697.1_9138.p1
OG0002824	XM_001590910.1.p1	lcl|JBBPDW010000010.1_cds_KAK7548709.1_3531.p1
OG0002825	XM_001595492.1.p1	lcl|JBBPDW010000010.1_cds_KAK7548656.1_3478.p1
OG0002826	XM_001597079.1.p1	lcl|JBBPDW010000010.1_cds_KAK7548765.1_3587.p1
OG0002827	XM_001585194.1.p1	lcl|JBBPDW010000010.1_cds_KAK7548758.1_3580.p1
OG0002828	XM_001590125.1.p1	lcl|JBBPDW010000011.1_cds_KAK7548145.1_3783.p1
OG0002829	XM_001588300.1.p1	lcl|JBBPDW010000023.1_cds_KAK7541813.1_6262.p1
OG0002830	XM_001589002.1.p1	lcl|JBBPDW010000011.1_cds_KAK7548114.1_3752.p1
OG0002832	XM_001598333.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551430.1_2165.p1
OG0002833	XM_001595290.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551476.1_2211.p1
OG0002834	XM_001598690.1.p1	lcl|JBBPDW010000019.1_cds_KAK7543783.1_5425.p1
OG0002835	XM_001595662.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550794.1_2699.p1
OG0002836	XM_001595817.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555745.1_730.p1
OG0002837	XM_001589262.1.p1	lcl|JBBPDW010000023.1_cds_KAK7541702.1_6151.p1
OG0002838	XM_001588615.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550607.1_2512.p1
OG0002839	XM_001595816.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555707.1_692.p1
OG0002840	XM_001588045.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554396.1_914.p1
OG0002841	XM_001588074.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555664.1_649.p1
OG0002843	XM_001596231.1.p1	lcl|JBBPDW010000025.1_cds_KAK7541403.1_6577.p1
OG0002844	XM_001593045.1.p1	lcl|JBBPDW010000025.1_cds_KAK7541388.1_6562.p1
OG0002845	XM_001592867.1.p1	lcl|JBBPDW010000058.1_cds_KAK7531119.1_9678.p1
OG0002846	XM_001586963.1.p1	lcl|JBBPDW010000042.1_cds_KAK7534548.1_8550.p1
OG0002847	XM_001593772.1.p1	lcl|JBBPDW010000009.1_cds_KAK7549352.1_3246.p1
OG0002849	XM_001588773.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553343.1_1341.p1
OG0002850	XM_001593497.1.p1	lcl|JBBPDW010000073.1_cds_KAK7529398.1_10171.p1
OG0002851	XM_001588039.1.p1	lcl|JBBPDW010000016.1_cds_KAK7545859.1_4838.p1
OG0002853	XM_001593876.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553574.1_1572.p1
OG0002855	XM_001595705.1.p1	lcl|JBBPDW010000019.1_cds_KAK7543833.1_5475.p1
OG0002856	XM_001584674.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553404.1_1402.p1
OG0002857	XM_001587907.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552483.1_1899.p1
OG0002858	XM_001587913.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552409.1_1825.p1
OG0002859	XM_001587414.1.p1	lcl|JBBPDW010000011.1_cds_KAK7548234.1_3872.p1
OG0002860	XM_001592365.1.p1	lcl|JBBPDW010000012.1_cds_KAK7547762.1_4150.p1
OG0002861	XM_001592809.1.p1	lcl|JBBPDW010000057.1_cds_KAK7531134.1_9597.p1
OG0002862	XM_001594362.1.p1	lcl|JBBPDW010000017.1_cds_KAK7545680.1_5156.p1
OG0002863	XM_001593273.1.p1	lcl|JBBPDW010000012.1_cds_KAK7547660.1_4048.p1
OG0002864	XM_001592933.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555598.1_583.p1
OG0002865	XM_001592893.1.p1	lcl|JBBPDW010000047.1_cds_KAK7533426.1_9033.p1
OG0002866	XM_001591304.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552563.1_1979.p1
OG0002867	XM_001591252.1.p1	lcl|JBBPDW010000014.1_cds_KAK7546634.1_4443.p1
OG0002868	XM_001594750.1.p1	lcl|JBBPDW010000025.1_cds_KAK7541298.1_6472.p1
OG0002869	XM_001594714.1.p1	lcl|JBBPDW010000076.1_cds_KAK7529351.1_10223.p1
OG0002870	XM_001591055.1.p1	lcl|JBBPDW010000018.1_cds_KAK7545224.1_5182.p1
OG0002871	XM_001589839.1.p1	lcl|JBBPDW010000022.1_cds_KAK7543016.1_6031.p1
OG0002872	XM_001598431.1.p1	lcl|JBBPDW010000054.1_cds_KAK7531819.1_9481.p1
OG0002873	XM_001587391.1.p1	lcl|JBBPDW010000026.1_cds_KAK7540401.1_6755.p1
OG0002874	XM_001592659.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555923.1_908.p1
OG0002875	XM_001595937.1.p1	lcl|JBBPDW010000052.1_cds_KAK7531917.1_9396.p1
OG0002876	XM_001589719.1.p1	lcl|JBBPDW010000008.1_cds_KAK7549968.1_2869.p1
OG0002877	XM_001586947.1.p1	lcl|JBBPDW010000020.1_cds_KAK7543556.1_5701.p1
OG0002878	XM_001586207.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554737.1_1255.p1
OG0002879	XM_001586490.1.p1	lcl|JBBPDW010000019.1_cds_KAK7543845.1_5487.p1
OG0002880	XM_001590651.1.p1	lcl|JBBPDW010000066.1_cds_KAK7530039.1_10021.p1
OG0002881	XM_001588307.1.p1	lcl|JBBPDW010000043.1_cds_KAK7534482.1_8697.p1
OG0002882	XM_001595117.1.p1	lcl|JBBPDW010000046.1_cds_KAK7533523.1_8953.p1
OG0002883	XM_001588923.1.p1	lcl|JBBPDW010000046.1_cds_KAK7533525.1_8955.p1
OG0002884	XM_001587320.1.p1	lcl|JBBPDW010000026.1_cds_KAK7540355.1_6709.p1
OG0002886	XM_001596133.1.p1, XM_001591543.1.p1, XM_001590439.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555472.1_457.p1
OG0002887	XM_001592730.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552677.1_2093.p1
OG0002888	XM_001585340.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551661.1_2396.p1
OG0002889	XM_001596947.1.p1	lcl|JBBPDW010000040.1_cds_KAK7535478.1_8361.p1
OG0002890	XM_001585491.1.p1	lcl|JBBPDW010000009.1_cds_KAK7549381.1_3275.p1
OG0002891	XM_001584905.1.p1	lcl|JBBPDW010000025.1_cds_KAK7541383.1_6557.p1
OG0002892	XM_001593193.1.p1	lcl|JBBPDW010000057.1_cds_KAK7531150.1_9613.p1
OG0002893	XM_001584778.1.p1	lcl|JBBPDW010000044.1_cds_KAK7533683.1_8750.p1
OG0002894	XM_001584777.1.p1	lcl|JBBPDW010000044.1_cds_KAK7533682.1_8749.p1
OG0002895	XM_001596822.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554460.1_978.p1
OG0002896	XM_001589778.1.p1	lcl|JBBPDW010000016.1_cds_KAK7545997.1_4976.p1
OG0002897	XM_001596797.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554538.1_1056.p1
OG0002898	XM_001594548.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550660.1_2565.p1
OG0002899	XM_001598500.1.p1	lcl|JBBPDW010000013.1_cds_KAK7547199.1_4380.p1
OG0002900	XM_001594304.1.p1	lcl|JBBPDW010000035.1_cds_KAK7536718.1_7915.p1
OG0002901	XM_001592908.1.p1	lcl|JBBPDW010000022.1_cds_KAK7542953.1_5968.p1
OG0002902	XM_001587141.1.p1	lcl|JBBPDW010000010.1_cds_KAK7548736.1_3558.p1
OG0002904	XM_001590117.1.p1	lcl|JBBPDW010000032.1_cds_KAK7537819.1_7461.p1
OG0002905	XM_001595167.1.p1	lcl|JBBPDW010000054.1_cds_KAK7531828.1_9490.p1
OG0002906	XM_001585980.1.p1	lcl|JBBPDW010000012.1_cds_KAK7547651.1_4039.p1
OG0002907	XM_001589508.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551592.1_2327.p1
OG0002908	XM_001585681.1.p1	lcl|JBBPDW010000001.1_cds_KAK7556726.1_83.p1
OG0002909	XM_001589650.1.p1	lcl|JBBPDW010000025.1_cds_KAK7541349.1_6523.p1
OG0002910	XM_001584756.1.p1	lcl|JBBPDW010000044.1_cds_KAK7533660.1_8727.p1
OG0002911	XM_001587671.1.p1	lcl|JBBPDW010000080.1_cds_KAK7529188.1_10275.p1
OG0002913	XM_001589087.1.p1	lcl|JBBPDW010000023.1_cds_KAK7541730.1_6179.p1
OG0002914	XM_001586648.1.p1	lcl|JBBPDW010000014.1_cds_KAK7546700.1_4509.p1
OG0002915	XM_001586655.1.p1	lcl|JBBPDW010000014.1_cds_KAK7546674.1_4483.p1
OG0002916	XM_001595332.1.p1	lcl|JBBPDW010000034.1_cds_KAK7537683.1_7817.p1
OG0002917	XM_001593156.1.p1	lcl|JBBPDW010000020.1_cds_KAK7543551.1_5696.p1
OG0002918	XM_001584751.1.p1	lcl|JBBPDW010000020.1_cds_KAK7543523.1_5668.p1
OG0002919	XM_001595131.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554648.1_1166.p1
OG0002920	XM_001594348.1.p1	lcl|JBBPDW010000034.1_cds_KAK7537602.1_7736.p1
OG0002921	XM_001586580.1.p1	lcl|JBBPDW010000016.1_cds_KAK7545871.1_4850.p1
OG0002922	XM_001598928.1.p1	lcl|JBBPDW010000061.1_cds_KAK7530514.1_9827.p1
OG0002923	XM_001589939.1.p1	lcl|JBBPDW010000028.1_cds_KAK7539216.1_7036.p1
OG0002924	XM_001598426.1.p1	lcl|JBBPDW010000029.1_cds_KAK7539119.1_7226.p1
OG0002925	XM_001592397.1.p1	lcl|JBBPDW010000041.1_cds_KAK7534665.1_8465.p1
OG0002927	XM_001592441.1.p1	lcl|JBBPDW010000040.1_cds_KAK7535417.1_8300.p1
OG0002928	XM_001594792.1.p1	lcl|JBBPDW010000060.1_cds_KAK7530557.1_9780.p1
OG0002929	XM_001594925.1.p1	lcl|JBBPDW010000017.1_cds_KAK7545653.1_5129.p1
OG0002931	XM_001596637.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554574.1_1092.p1
OG0002932	XM_001584521.1.p1	lcl|JBBPDW010000035.1_cds_KAK7536662.1_7859.p1
OG0002933	XM_001598436.1.p1	lcl|JBBPDW010000049.1_cds_KAK7532736.1_9177.p1
OG0002934	XM_001596902.1.p1	lcl|JBBPDW010000033.1_cds_KAK7537738.1_7628.p1
OG0002935	XM_001597087.1.p1	lcl|JBBPDW010000010.1_cds_KAK7548644.1_3466.p1
OG0002936	XM_001585645.1.p1	lcl|JBBPDW010000038.1_cds_KAK7535658.1_8122.p1
OG0002937	XM_001592062.1.p1	lcl|JBBPDW010000063.1_cds_KAK7530434.1_9907.p1
OG0002938	XM_001595996.1.p1	lcl|JBBPDW010000008.1_cds_KAK7550019.1_2920.p1
OG0002939	XM_001588064.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550616.1_2521.p1
OG0002940	XM_001584945.1.p1	lcl|JBBPDW010000021.1_cds_KAK7543182.1_5771.p1
OG0002941	XM_001598911.1.p1	lcl|JBBPDW010000024.1_cds_KAK7541584.1_6434.p1
OG0002942	XM_001598387.1.p1	lcl|JBBPDW010000032.1_cds_KAK7537865.1_7507.p1
OG0002944	XM_001595601.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554725.1_1243.p1
OG0002945	XM_001596835.1.p1	lcl|JBBPDW010000061.1_cds_KAK7530517.1_9830.p1
OG0002946	XM_001598340.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551503.1_2238.p1
OG0002947	XM_001594879.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554699.1_1217.p1
OG0002948	XM_001598017.1.p1	lcl|JBBPDW010000012.1_cds_KAK7547548.1_3936.p1
OG0002949	XM_001596664.1.p1	lcl|JBBPDW010000022.1_cds_KAK7542980.1_5995.p1
OG0002950	XM_001596766.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552337.1_1753.p1
OG0002951	XM_001587972.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552616.1_2032.p1
OG0002952	XM_001594674.1.p1	lcl|JBBPDW010000012.1_cds_KAK7547686.1_4074.p1
OG0002953	XM_001590736.1.p1	lcl|JBBPDW010000033.1_cds_KAK7537753.1_7643.p1
OG0002954	XM_001594218.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550658.1_2563.p1
OG0002955	XM_001585257.1.p1	lcl|JBBPDW010000052.1_cds_KAK7531867.1_9346.p1
OG0002956	XM_001589716.1.p1	lcl|JBBPDW010000008.1_cds_KAK7550095.1_2996.p1
OG0002957	XM_001597979.1.p1	lcl|JBBPDW010000026.1_cds_KAK7540411.1_6765.p1
OG0002958	XM_001596285.1.p1	lcl|JBBPDW010000025.1_cds_KAK7541350.1_6524.p1
OG0002960	XM_001591838.1.p1	lcl|JBBPDW010000001.1_cds_KAK7556758.1_115.p1
OG0002961	XM_001589391.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551619.1_2354.p1
OG0002962	XM_001588125.1.p1	lcl|JBBPDW010000030.1_cds_KAK7538909.1_7300.p1
OG0002963	XM_001590664.1.p1	lcl|JBBPDW010000023.1_cds_KAK7541724.1_6173.p1
OG0002964	XM_001589841.1.p1	lcl|JBBPDW010000022.1_cds_KAK7543014.1_6029.p1
OG0002965	XM_001594731.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554750.1_1268.p1
OG0002966	XM_001591517.1.p1	lcl|JBBPDW010000019.1_cds_KAK7543836.1_5478.p1
OG0002967	XM_001592383.1.p1	lcl|JBBPDW010000040.1_cds_KAK7535496.1_8379.p1
OG0002968	XM_001590687.1.p1	lcl|JBBPDW010000021.1_cds_KAK7543310.1_5899.p1
OG0002970	XM_001584779.1.p1	lcl|JBBPDW010000044.1_cds_KAK7533679.1_8746.p1
OG0002971	XM_001593218.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553546.1_1544.p1
OG0002972	XM_001586583.1.p1	lcl|JBBPDW010000029.1_cds_KAK7538976.1_7083.p1
OG0002973	XM_001597296.1.p1	lcl|JBBPDW010000075.1_cds_KAK7529357.1_10195.p1
OG0002974	XM_001598292.1.p1	lcl|JBBPDW010000015.1_cds_KAK7546202.1_4612.p1
OG0002975	XM_001597082.1.p1	lcl|JBBPDW010000010.1_cds_KAK7548764.1_3586.p1
OG0002976	XM_001585763.1.p1	lcl|JBBPDW010000056.1_cds_KAK7531208.1_9570.p1
OG0002977	XM_001595717.1.p1	lcl|JBBPDW010000023.1_cds_KAK7541822.1_6271.p1
OG0002978	XM_001590727.1.p1	lcl|JBBPDW010000021.1_cds_KAK7543288.1_5877.p1
OG0002979	XM_001590171.1.p1	lcl|JBBPDW010000045.1_cds_KAK7533581.1_8825.p1
OG0002980	XM_001595614.1.p1	lcl|JBBPDW010000015.1_cds_KAK7546221.1_4631.p1
OG0002981	XM_001588086.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552490.1_1906.p1
OG0002982	XM_001592352.1.p1	lcl|JBBPDW010000011.1_cds_KAK7548219.1_3857.p1
OG0002983	XM_001597473.1.p1	lcl|JBBPDW010000017.1_cds_KAK7545672.1_5148.p1
OG0002984	XM_001585466.1.p1	lcl|JBBPDW010000008.1_cds_KAK7550056.1_2957.p1
OG0002985	XM_001585569.1.p1	lcl|JBBPDW010000008.1_cds_KAK7550029.1_2930.p1
OG0002986	XM_001595969.1.p1	lcl|JBBPDW010000016.1_cds_KAK7545919.1_4898.p1
OG0002987	XM_001589442.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551593.1_2328.p1
OG0002988	XM_001589623.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551633.1_2368.p1
OG0002989	XM_001586520.1.p1	lcl|JBBPDW010000001.1_cds_KAK7556864.1_221.p1
OG0002990	XM_001591809.1.p1	lcl|JBBPDW010000001.1_cds_KAK7556941.1_298.p1
OG0002991	XM_001593792.1.p1	lcl|JBBPDW010000062.1_cds_KAK7530455.1_9852.p1
OG0002992	XM_001588178.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553466.1_1464.p1
OG0002993	XM_001588043.1.p1	lcl|JBBPDW010000028.1_cds_KAK7539153.1_6973.p1
OG0002994	XM_001586777.1.p1	lcl|JBBPDW010000020.1_cds_KAK7543560.1_5705.p1
OG0002995	XM_001587761.1.p1	lcl|JBBPDW010000014.1_cds_KAK7546736.1_4545.p1
OG0002996	XM_001587815.1.p1	lcl|JBBPDW010000020.1_cds_KAK7543545.1_5690.p1
OG0002997	XM_001591052.1.p1	lcl|JBBPDW010000022.1_cds_KAK7543018.1_6033.p1
OG0002998	XM_001587294.1.p1	lcl|JBBPDW010000012.1_cds_KAK7547730.1_4118.p1
OG0002999	XM_001587735.1.p1	lcl|JBBPDW010000020.1_cds_KAK7543581.1_5726.p1
OG0003000	XM_001597103.1.p1	lcl|JBBPDW010000018.1_cds_KAK7545259.1_5217.p1
