Orthogroup	Sclerotinia_sclerotiorum	Magnaporthe_oryzae
OG0003536	XM_001590509.1.p1	XM_003715234.1.p1
OG0003537	XM_001590533.1.p1	XM_003714952.1.p1
OG0003539	XM_001590544.1.p1	XM_003714675.1.p1
OG0003540	XM_001590554.1.p1	XM_003711891.1.p1
OG0003541	XM_001590673.1.p1	XM_003719630.1.p1
OG0003542	XM_001590677.1.p1	XM_003720365.1.p1
OG0003543	XM_001590681.1.p1	XM_003715222.1.p1
OG0003544	XM_001590686.1.p1	XM_003715217.1.p1
OG0003545	XM_001584910.1.p1	XM_003720299.1.p1
OG0003546	XM_001590817.1.p1	XM_003715263.1.p1
OG0003547	XM_001590814.1.p1	XM_003715260.1.p1
OG0003548	XM_001590829.1.p1	XM_016990596.1.p1
OG0003549	XM_001585219.1.p1	XM_003714655.1.p1
OG0003550	XM_001590575.1.p1	XM_003714860.1.p1
OG0003551	XM_001590578.1.p1	XM_003712569.1.p1
OG0003552	XM_001590600.1.p1	XM_003719639.1.p1
OG0003553	XM_001590719.1.p1	XM_003711930.1.p1
OG0003554	XM_001590722.1.p1	XM_003714631.1.p1
OG0003555	XM_001590834.1.p1	XM_003714327.1.p1
OG0003557	XM_001590780.1.p1	XM_003714656.1.p1
OG0003558	XM_001590784.1.p1	XM_003711918.1.p1
OG0003559	XM_001590785.1.p1	XM_003711923.1.p1
OG0003560	XM_001590789.1.p1	XM_003715226.1.p1
OG0003561	XM_001585187.1.p1	XM_003715214.1.p1
OG0003562	XM_001585199.1.p1	XM_003720170.1.p1
OG0003563	XM_001584965.1.p1	XM_003712082.1.p1
OG0003564	XM_001584932.1.p1	XM_003715567.1.p1
OG0003565	XM_001584928.1.p1	XM_003720357.1.p1
OG0003566	XM_001584926.1.p1	XM_003720307.1.p1
OG0003567	XM_001585146.1.p1	XM_003720258.1.p1, XM_003719270.1.p1, XM_003712932.1.p1
OG0003569	XM_001585414.1.p1	XM_003713862.1.p1
OG0003570	XM_001585417.1.p1	XM_003713611.1.p1
OG0003571	XM_001585383.1.p1	XM_003712662.1.p1
OG0003572	XM_001585372.1.p1	XM_003710537.1.p1
OG0003573	XM_001595996.1.p1	XM_003712405.1.p1
OG0003574	XM_001595991.1.p1	XM_003717819.1.p1
OG0003575	XM_001595967.1.p1	XM_003717014.1.p1
OG0003576	XM_001595952.1.p1	XM_003720003.1.p1
OG0003577	XM_001595940.1.p1	XM_003719931.1.p1
OG0003578	XM_001595933.1.p1	XM_003717850.1.p1
OG0003579	XM_001595926.1.p1	XM_003719451.1.p1
OG0003580	XM_001595900.1.p1	XM_003715684.1.p1
OG0003581	XM_001596106.1.p1	XM_003719934.1.p1
OG0003582	XM_001596109.1.p1	XM_003709398.1.p1
OG0003583	XM_001596129.1.p1	XM_003717849.1.p1
OG0003584	XM_001596132.1.p1	XM_003709262.1.p1
OG0003586	XM_001589795.1.p1	XM_003712138.1.p1
OG0003587	XM_001589784.1.p1	XM_003712859.1.p1, XM_003712276.1.p1, XM_003711523.1.p1
OG0003588	XM_001589768.1.p1	XM_003719448.1.p1
OG0003589	XM_001589743.1.p1	XM_003720418.1.p1, XM_003718369.1.p1
OG0003590	XM_001596203.1.p1	XM_003709112.1.p1
OG0003591	XM_001596198.1.p1	XM_003718441.1.p1
OG0003592	XM_001596167.1.p1	XM_003718555.1.p1
OG0003593	XM_001589830.1.p1	XM_003717703.1.p1
OG0003594	XM_001589834.1.p1	XM_003716818.1.p1
OG0003595	XM_001585608.1.p1	XM_003717755.1.p1
OG0003596	XM_001585607.1.p1	XM_003717754.1.p1
OG0003597	XM_001585586.1.p1	XM_003716712.1.p1
OG0003598	XM_001585528.1.p1	XM_003716630.1.p1
OG0003599	XM_001585525.1.p1	XM_003718098.1.p1
OG0003600	XM_001585480.1.p1	XM_003719950.1.p1
OG0003601	XM_001598921.1.p1	XM_003715840.1.p1
OG0003602	XM_001598909.1.p1	XM_003715910.1.p1, XM_003715909.1.p1
OG0003603	XM_001598884.1.p1	XM_003715033.1.p1
OG0003604	XM_001598883.1.p1	XM_003715034.1.p1
OG0003605	XM_001598872.1.p1	XM_003712036.1.p1
OG0003606	XM_001588574.1.p1	XM_003709288.1.p1
OG0003607	XM_001588538.1.p1	XM_003711810.1.p1
OG0003608	XM_001598746.1.p1	XM_003710773.1.p1
OG0003610	XM_001588684.1.p1	XM_003712035.1.p1
OG0003611	XM_001588678.1.p1	XM_003716733.1.p1
OG0003612	XM_001588615.1.p1	XM_003709271.1.p1
OG0003613	XM_001588614.1.p1	XM_003709270.1.p1
OG0003614	XM_001588609.1.p1	XM_003716033.1.p1
OG0003615	XM_001598856.1.p1	XM_003718184.1.p1
OG0003616	XM_001598851.1.p1	XM_003716747.1.p1, XM_003716746.1.p1
OG0003617	XM_001598833.1.p1	XM_003717924.1.p1
OG0003618	XM_001598832.1.p1	XM_003717925.1.p1
OG0003619	XM_001598831.1.p1	XM_003710789.1.p1
OG0003620	XM_001598808.1.p1	XM_003710770.1.p1
OG0003621	XM_001598799.1.p1	XM_003718181.1.p1
OG0003622	XM_001598758.1.p1	XM_003717941.1.p1
OG0003625	XM_001588811.1.p1	XM_003718161.1.p1
OG0003626	XM_001588784.1.p1	XM_003715312.1.p1
OG0003627	XM_001588790.1.p1	XM_003715306.1.p1
OG0003628	XM_001588773.1.p1	XM_003715311.1.p1
OG0003629	XM_001588770.1.p1	XM_003715501.1.p1
OG0003630	XM_001588727.1.p1	XM_003715714.1.p1
OG0003631	XM_001588914.1.p1	XM_003709692.1.p1
OG0003632	XM_001584696.1.p1	XM_003717761.1.p1
OG0003633	XM_001584690.1.p1	XM_003717760.1.p1
OG0003634	XM_001584633.1.p1	XM_003717796.1.p1
OG0003635	XM_001591428.1.p1	XM_003714854.1.p1
OG0003636	XM_001591401.1.p1	XM_003710900.1.p1
OG0003637	XM_001591304.1.p1	XM_003716390.1.p1
OG0003638	XM_001591280.1.p1	XM_003712135.1.p1
OG0003639	XM_001591279.1.p1	XM_003712134.1.p1
OG0003640	XM_001591239.1.p1	XM_003716384.1.p1
OG0003641	XM_001591210.1.p1	XM_003712917.1.p1
OG0003642	XM_001591216.1.p1	XM_003718504.1.p1
OG0003643	XM_001591194.1.p1	XM_003719782.1.p1
OG0003644	XM_001591052.1.p1	XM_003714421.1.p1
OG0003645	XM_001591067.1.p1	XM_003713361.1.p1
OG0003646	XM_001591093.1.p1	XM_003718500.1.p1
OG0003647	XM_001591095.1.p1	XM_003718502.1.p2
OG0003648	XM_001591111.1.p1	XM_003716757.1.p1
OG0003649	XM_001591113.1.p1	XM_003716759.1.p1
OG0003650	XM_001591116.1.p1	XM_003716773.1.p1
OG0003651	XM_001591118.1.p1	XM_003716756.1.p1
OG0003652	XM_001591119.1.p1	XM_003716755.1.p1
OG0003653	XM_001591177.1.p1	XM_003710470.1.p1
OG0003654	XM_001591040.1.p1	XM_003709944.1.p1
OG0003655	XM_001591037.1.p1	XM_003711321.1.p1
OG0003656	XM_001591001.1.p1	XM_003715510.1.p1
OG0003657	XM_001590998.1.p1	XM_003711029.1.p1
OG0003658	XM_001590941.1.p1	XM_003709350.1.p1
OG0003659	XM_001590931.1.p1	XM_003714667.1.p1
OG0003660	XM_001590911.1.p1	XM_003714782.1.p1
OG0003661	XM_001590871.1.p1	XM_003713647.1.p1
OG0003662	XM_001590872.1.p1	XM_003718490.1.p1
OG0003663	XM_001590883.1.p1	XM_003710084.1.p1
OG0003664	XM_001590892.1.p1	XM_003710089.1.p1
OG0003665	XM_001585885.1.p1	XM_003719364.1.p1
OG0003666	XM_001590921.1.p1	XM_003712347.1.p1
OG0003667	XM_001585113.1.p1	XM_003710064.1.p1
OG0003668	XM_001595860.1.p1	XM_003712417.1.p1
OG0003671	XM_001596034.1.p1	XM_003718126.1.p1
OG0003672	XM_001588665.1.p1	XM_003713266.1.p1
OG0003674	XM_001585268.1.p1	XM_003713836.1.p1
OG0003675	XM_001589839.1.p1	XM_003718534.1.p1
OG0003676	XM_001589885.1.p1	XM_003718948.1.p1
OG0003677	XM_001589953.1.p1	XM_003719743.1.p1
OG0003678	XM_001590028.1.p1	XM_003719756.1.p1
OG0003680	XM_001589989.1.p1	XM_003713787.1.p1
OG0003681	XM_001589986.1.p1	XM_003711439.1.p1, XM_003710321.1.p1
OG0003682	XM_001590107.1.p1	XM_003711505.1.p1
OG0003683	XM_001590110.1.p1	XM_003711218.1.p1
OG0003684	XM_001590122.1.p1	XM_003711219.1.p3
OG0003685	XM_001590142.1.p1	XM_003712432.1.p1
OG0003686	XM_001590290.1.p1	XM_003714955.1.p1, XM_003713315.1.p1
OG0003687	XM_001590288.1.p1	XM_003718223.1.p1
OG0003688	XM_001590223.1.p1	XM_003719762.1.p1
OG0003689	XM_001590177.1.p1	XM_003719731.1.p1
OG0003690	XM_001587296.1.p1	XM_003720866.1.p2
OG0003715	XM_001586288.1.p1, XM_001591220.1.p1	XM_003711342.1.p1
OG0003727	XM_001596013.1.p1	XM_003718391.1.p1
OG0003830	XM_001587542.1.p1	XM_003717578.1.p1
OG0003831	XM_001586216.1.p1	XM_003712895.1.p1
OG0003832	XM_001596447.1.p1	XM_003714437.1.p1
OG0003833	XM_001591056.1.p1	XM_003714485.1.p1
OG0003834	XM_001588921.1.p1	XM_003711797.1.p1
OG0003835	XM_001585965.1.p1	XM_003715392.1.p1
OG0003836	XM_001589841.1.p1	XM_003718536.1.p1
OG0003839	XM_001584528.1.p1	XM_003714381.1.p1
OG0003840	XM_001584703.1.p1	XM_003711292.1.p1
OG0003841	XM_001586019.1.p1	XM_003720582.1.p1
OG0003843	XM_001586021.1.p1	XM_003720972.1.p1
OG0003846	XM_001586039.1.p1	XM_003720978.1.p1
OG0003848	XM_001597868.1.p1	XM_003712742.1.p1
OG0003849	XM_001586527.1.p1	XM_003720752.1.p1
OG0003850	XM_001586235.1.p1	XM_003713703.1.p1
OG0003851	XM_001586234.1.p1	XM_003713695.1.p1
OG0003853	XM_001588894.1.p1	XM_003717774.1.p1
OG0003855	XM_001588902.1.p1	XM_003716743.1.p1
OG0003856	XM_001584500.1.p1	XM_003719332.1.p1
OG0003857	XM_001584501.1.p1	XM_003719331.1.p1
OG0003859	XM_001586789.1.p1	XM_003716649.1.p1
OG0003860	XM_001594120.1.p1	XM_003720891.1.p1
OG0003861	XM_001594113.1.p1	XM_003720909.1.p1
OG0003862	XM_001588244.1.p1	XM_003716365.1.p1, XM_003708961.1.p1
OG0003863	XM_001594137.1.p1	XM_003716115.1.p1
OG0003864	XM_001594151.1.p1	XM_003720700.1.p1
OG0003865	XM_001594154.1.p1	XM_003720666.1.p1
OG0003867	XM_001585645.1.p1	XM_003709632.1.p1
OG0003868	XM_001585785.1.p1	XM_003711831.1.p1
OG0003870	XM_001585802.1.p1	XM_003714505.1.p1
OG0003872	XM_001587750.1.p1	XM_003718058.1.p1
OG0003873	XM_001587751.1.p1	XM_003718057.1.p1
OG0003874	XM_001590733.1.p1	XM_003714812.1.p1
OG0003875	XM_001596903.1.p1	XM_003714435.1.p1
OG0003877	XM_001596889.1.p1	XM_003719292.1.p1
OG0003879	XM_001593469.1.p1	XM_003717082.1.p1, XM_003715602.1.p1
OG0003880	XM_001595835.1.p1	XM_003716872.1.p1
OG0003881	XM_001595836.1.p1	XM_003719945.1.p1
OG0003882	XM_001596753.1.p1	XM_003720023.1.p1
OG0003884	XM_001591563.1.p1	XM_003716271.1.p1
OG0003885	XM_001596035.1.p1	XM_003718127.1.p1
OG0003886	XM_001596029.1.p1	XM_003716995.1.p1
OG0003888	XM_001595659.1.p1	XM_003711747.1.p1
OG0003891	XM_001585759.1.p1	XM_003719043.1.p1, XM_003719277.1.p1
OG0003892	XM_001585777.1.p1	XM_003714449.1.p1
OG0003893	XM_001596471.1.p1, XM_001586812.1.p1	XM_003709109.1.p1
OG0003894	XM_001585908.1.p1	XM_003711967.1.p1
OG0003895	XM_001585892.1.p1	XM_003719615.1.p1
OG0003896	XM_001594475.1.p1	XM_003714328.1.p1
OG0003898	XM_001589787.1.p1	XM_003716988.1.p1
OG0003900	XM_001586922.1.p1	XM_003717992.1.p1
OG0003901	XM_001586935.1.p1	XM_003716338.1.p1
OG0003902	XM_001585933.1.p1	XM_003714721.1.p1
OG0003903	XM_001585425.1.p1	XM_003713878.1.p1
OG0003904	XM_001586327.1.p1	XM_003712737.1.p1
OG0003907	XM_001598913.1.p1	XM_003715920.1.p1
OG0003909	XM_001598920.1.p1	XM_003720022.1.p1
OG0003910	XM_001598932.1.p1	XM_003712386.1.p1
OG0003911	XM_001586760.1.p1	XM_003718088.1.p1
OG0003912	XM_001586763.1.p1	XM_003714299.1.p1
OG0003913	XM_001586765.1.p1	XM_003718010.1.p1
OG0003914	XM_001597485.1.p1	XM_003710684.1.p1
OG0003915	XM_001597497.1.p1	XM_003715108.1.p1
OG0003916	XM_001585252.1.p1	XM_003719649.1.p1
OG0003918	XM_001585239.1.p1	XM_003719650.1.p1
OG0003921	XM_001590306.1.p1	XM_003709500.1.p1
OG0003922	XM_001590317.1.p1	XM_003714990.1.p1
OG0003923	XM_001593510.1.p1	XM_003715009.1.p1
OG0003924	XM_001593511.1.p1	XM_003715011.1.p1
OG0003925	XM_001593498.1.p1	XM_003712333.1.p1
OG0003926	XM_001593487.1.p1	XM_003717942.1.p1
OG0003927	XM_001588746.1.p1	XM_003711793.1.p1
OG0003928	XM_001588708.1.p1	XM_003717963.1.p1
OG0003929	XM_001598896.1.p1	XM_003709279.1.p1
OG0003931	XM_001598874.1.p1	XM_003712037.1.p1
OG0003932	XM_001591065.1.p1	XM_003713385.1.p1
OG0003933	XM_001591078.1.p1	XM_003710000.1.p1
OG0003934	XM_001591080.1.p1	XM_003718525.1.p1
OG0003935	XM_001586865.1.p1, XM_001586866.1.p1	XM_003709489.1.p1
OG0003936	XM_001591473.1.p1	XM_003717060.1.p1
OG0003937	XM_001591472.1.p1	XM_003712594.1.p1
OG0003938	XM_001587253.1.p1	XM_003714036.1.p1
OG0003939	XM_001590398.1.p1	XM_003717351.1.p1
OG0003940	XM_001590396.1.p1	XM_003712207.1.p1
OG0003941	XM_001590393.1.p1	XM_003717834.1.p1
OG0003942	XM_001590401.1.p1	XM_003717835.1.p1
OG0003943	XM_001590349.1.p1	XM_003716967.1.p1
OG0003944	XM_001585616.1.p1	XM_003717752.1.p1
OG0003946	XM_001596847.1.p1	XM_003712526.1.p1
OG0003947	XM_001596854.1.p1	XM_003708855.1.p1
OG0003949	XM_001586969.1.p1	XM_003714035.1.p1
OG0003950	XM_001587004.1.p1	XM_003716485.1.p1, XM_003714918.1.p1
OG0003951	XM_001585001.1.p1	XM_003708695.1.p1
OG0003953	XM_001586054.1.p1	XM_003713137.1.p1, XM_003720758.1.p1
OG0003956	XM_001593747.1.p1	XM_003717725.1.p1
OG0003957	XM_001593748.1.p1	XM_003717723.1.p1
OG0003958	XM_001593231.1.p1	XM_003716011.1.p1
OG0003959	XM_001595354.1.p1	XM_003717027.1.p1
OG0003960	XM_001595356.1.p1	XM_003720794.1.p1, XM_003718713.1.p1
OG0003961	XM_001595387.1.p1	XM_003721022.1.p1
OG0003962	XM_001591426.1.p1	XM_003709798.1.p1
OG0003963	XM_001591422.1.p1	XM_003718691.1.p1
OG0003964	XM_001588489.1.p1	XM_003709318.1.p1
OG0003965	XM_001588490.1.p1	XM_003709306.1.p1
OG0003966	XM_001597071.1.p1	XM_003712014.1.p1
OG0003967	XM_001597664.1.p1	XM_003714741.1.p2
OG0003968	XM_001594453.1.p1	XM_003716177.1.p1
OG0003969	XM_001594462.1.p1	XM_003721095.1.p1
OG0003970	XM_001592804.1.p1	XM_003716236.1.p1
OG0003971	XM_001592805.1.p1	XM_003716237.1.p1
OG0003973	XM_001597028.1.p1	XM_003709891.1.p1
OG0003974	XM_001597031.1.p1	XM_003709892.1.p1
OG0003975	XM_001596912.1.p1	XM_003713492.1.p1
OG0003976	XM_001584733.1.p1	XM_003710379.1.p1
OG0003977	XM_001584756.1.p1	XM_003713655.1.p1
OG0003978	XM_001584779.1.p1	XM_003710947.1.p1
OG0003979	XM_001588422.1.p1	XM_003709375.1.p1
OG0003980	XM_001586323.1.p1	XM_003717915.1.p1
OG0003981	XM_001593524.1.p1	XM_003717718.1.p1, XM_003717717.1.p1
OG0003982	XM_001588834.1.p1	XM_003709281.1.p1
OG0003983	XM_001591121.1.p1	XM_003716753.1.p1
OG0003984	XM_001591149.1.p1	XM_003715728.1.p1
OG0003985	XM_001589019.1.p1	XM_003719355.1.p1
OG0003986	XM_001589050.1.p1	XM_003714746.1.p1
OG0003987	XM_001587611.1.p1	XM_003717002.1.p1
OG0003988	XM_001585109.1.p1	XM_003719302.1.p1
OG0003989	XM_001585080.1.p1	XM_003714431.1.p1
OG0003990	XM_001585099.1.p1	XM_003711988.1.p1, XM_003711989.1.p1
OG0003992	XM_001592053.1.p1	XM_003716481.1.p1
OG0003993	XM_001592044.1.p1	XM_003717696.1.p1
OG0003995	XM_001597886.1.p1	XM_003713763.1.p1
OG0003996	XM_001597884.1.p1	XM_003713797.1.p1
OG0003997	XM_001597902.1.p1	XM_003718221.1.p1
OG0003998	XM_001597913.1.p1	XM_003712294.1.p1
OG0003999	XM_001595877.1.p1	XM_003713105.1.p1
OG0004000	XM_001594948.1.p1	XM_003710809.1.p1
OG0004001	XM_001594965.1.p1	XM_003708693.1.p1
OG0004002	XM_001594966.1.p1	XM_003708680.1.p1
OG0004003	XM_001591502.1.p1	XM_003717202.1.p1
OG0004004	XM_001591518.1.p1	XM_003709401.1.p1
OG0004005	XM_001588593.1.p1	XM_003709283.1.p1
OG0004006	XM_001588581.1.p1	XM_003716444.1.p1
OG0004007	XM_001588554.1.p1	XM_003715152.1.p1
OG0004009	XM_001584639.1.p1	XM_003718859.1.p1
OG0004010	XM_001592701.1.p1	XM_003718283.1.p1
OG0004011	XM_001592697.1.p1	XM_003718210.1.p1, XM_003718209.1.p1
OG0004012	XM_001592688.1.p1	XM_003714195.1.p1
OG0004013	XM_001590075.1.p1	XM_003715439.1.p1
OG0004014	XM_001597313.1.p1	XM_003718881.1.p1
OG0004015	XM_001597311.1.p1	XM_003709530.1.p1
OG0004017	XM_001590083.1.p1	XM_003711037.1.p1, XM_003709527.1.p1
OG0004018	XM_001590067.1.p1	XM_003711778.1.p1
OG0004020	XM_001587093.1.p1	XM_003716087.1.p1
OG0004022	XM_001590132.1.p1	XM_003714616.1.p1
OG0004023	XM_001590131.1.p1	XM_003710519.1.p1
OG0004024	XM_001590125.1.p1	XM_003711223.1.p1
OG0004025	XM_001588054.1.p1	XM_003717958.1.p1
OG0004026	XM_001588057.1.p1	XM_003718170.1.p1
OG0004027	XM_001588074.1.p1	XM_003712024.1.p1
OG0004028	XM_001588075.1.p1	XM_003712038.1.p1
OG0004029	XM_001588081.1.p1	XM_003712030.1.p1
OG0004030	XM_001588086.1.p1	XM_003710907.1.p1
OG0004031	XM_001594395.1.p1	XM_003713960.1.p1
OG0004033	XM_001586862.1.p1	XM_003719429.1.p1
OG0004034	XM_001585321.1.p1	XM_003712442.1.p1
OG0004036	XM_001585128.1.p1	XM_003714725.1.p1
OG0004038	XM_001588690.1.p1	XM_003715145.1.p1
OG0004039	XM_001588695.1.p1	XM_003715520.1.p1
OG0004040	XM_001597098.1.p1	XM_003714690.1.p1
OG0004041	XM_001597079.1.p1	XM_003719589.1.p1
OG0004042	XM_001597639.1.p1	XM_003711867.1.p1
OG0004043	XM_001597638.1.p1	XM_003719585.1.p1
OG0004045	XM_001597628.1.p1	XM_003711818.1.p1
OG0004046	XM_001597625.1.p1	XM_003711849.1.p1
OG0004047	XM_001589149.1.p1	XM_003711850.1.p1
OG0004049	XM_001593922.1.p1	XM_003720589.1.p1
OG0004051	XM_001593936.1.p1	XM_003720862.1.p1
OG0004052	XM_001593956.1.p1	XM_003716015.1.p1
OG0004053	XM_001593832.1.p1	XM_003720855.1.p1
OG0004054	XM_001593819.1.p1	XM_003720935.1.p1, XM_003720934.1.p1
OG0004055	XM_001593813.1.p1	XM_003712480.1.p1
OG0004056	XM_001593796.1.p1	XM_003718134.1.p1
OG0004057	XM_001593533.1.p1	XM_003719574.1.p1
OG0004059	XM_001593571.1.p1	XM_003720195.1.p1, XM_003713359.1.p1
OG0004060	XM_001594094.1.p1	XM_003710668.1.p1
OG0004061	XM_001594031.1.p1	XM_003720248.1.p1, XM_003715899.1.p1
OG0004063	XM_001590034.1.p1	XM_003713859.1.p1
OG0004064	XM_001590029.1.p1	XM_003713154.1.p2
OG0004065	XM_001590007.1.p1	XM_003711046.1.p1
OG0004067	XM_001595217.1.p1	XM_003712762.1.p1
OG0004068	XM_001595177.1.p1	XM_003720536.1.p1
OG0004069	XM_001595176.1.p1	XM_003720538.1.p1
OG0004070	XM_001595171.1.p1	XM_003720864.1.p1
OG0004071	XM_001592744.1.p1	XM_003709356.1.p1
OG0004072	XM_001592729.1.p1	XM_003709364.1.p1
OG0004073	XM_001592728.1.p1	XM_003709365.1.p1
OG0004074	XM_001592727.1.p1	XM_003709366.1.p1
OG0004076	XM_001592757.1.p1	XM_003714091.1.p2
OG0004077	XM_001593015.1.p1	XM_003717098.1.p1
OG0004078	XM_001593011.1.p1	XM_003717091.1.p1
OG0004080	XM_001597839.1.p1	XM_003716775.1.p1
OG0004082	XM_001590704.1.p1	XM_003711879.1.p1
OG0004083	XM_001590701.1.p1	XM_003711914.1.p1
OG0004084	XM_001590601.1.p1	XM_003719640.1.p1
OG0004085	XM_001587285.1.p1	XM_003721260.1.p1
OG0004087	XM_001587310.1.p1	XM_003717003.1.p1
OG0004089	XM_001584590.1.p1	XM_003710455.1.p1
OG0004091	XM_001584606.1.p1	XM_003717875.1.p1
OG0004092	XM_001584605.1.p1	XM_003717874.1.p1
OG0004093	XM_001595463.1.p1	XM_003712076.1.p1, XM_003717728.1.p1
OG0004094	XM_001595447.1.p1	XM_003718251.1.p1
OG0004095	XM_001595440.1.p1	XM_003717569.1.p1
OG0004096	XM_001595431.1.p1	XM_003715071.1.p1
OG0004097	XM_001593356.1.p1	XM_003715133.1.p1
OG0004098	XM_001593357.1.p1	XM_003715134.1.p1
OG0004099	XM_001593411.1.p1, XM_001586406.1.p1	XM_003711993.1.p1
OG0004102	XM_001598756.1.p1	XM_003719681.1.p1
OG0004103	XM_001598721.1.p1	XM_003715775.1.p1
OG0004104	XM_001597135.1.p1	XM_003719203.1.p1, XM_003718748.1.p1
OG0004106	XM_001587413.1.p1	XM_003721288.1.p1
OG0004107	XM_001587460.1.p1	XM_003711400.1.p1
OG0004108	XM_001588663.1.p1	XM_003715497.1.p1
OG0004109	XM_001588661.1.p1	XM_003709215.1.p1
OG0004110	XM_001588654.1.p1	XM_003714222.1.p1
OG0004111	XM_001588645.1.p1	XM_003714226.1.p2
OG0004112	XM_001598844.1.p1	XM_003715691.1.p1, XM_003715690.1.p1
OG0004113	XM_001598837.1.p1	XM_003717954.1.p2
OG0004114	XM_001584803.1.p1, XM_001584802.1.p1	XM_003716184.1.p1
OG0004117	XM_001584872.1.p1	XM_003720380.1.p1, XM_003716171.1.p1
OG0004118	XM_001589963.1.p1	XM_003717125.1.p1
OG0004119	XM_001589947.1.p1	XM_003719736.1.p1
OG0004120	XM_001589939.1.p1	XM_003712174.1.p1
OG0004121	XM_001589917.1.p1	XM_003719746.1.p1
OG0004122	XM_001589920.1.p1	XM_003719822.1.p1
OG0004123	XM_001588926.1.p1	XM_003717701.1.p1
OG0004126	XM_001595265.1.p1	XM_003720271.1.p1, XM_003718618.1.p1
OG0004127	XM_001595290.1.p1	XM_003720780.1.p1
OG0004128	XM_001595324.1.p1	XM_003720777.1.p1
OG0004129	XM_001595333.1.p1	XM_003714336.1.p1
OG0004131	XM_001595339.1.p1	XM_003717025.1.p1
OG0004133	XM_001586189.1.p1	XM_003708849.1.p1
OG0004134	XM_001586278.1.p1	XM_003714171.1.p1
OG0004135	XM_001586269.1.p1	XM_003716578.1.p2
OG0004136	XM_001597163.1.p1	XM_003713661.1.p1
OG0004137	XM_001597167.1.p1	XM_003713664.1.p1, XM_003713665.1.p1
OG0004138	XM_001597189.1.p1	XM_003713391.1.p1
OG0004139	XM_001597192.1.p1	XM_003713409.1.p1
OG0004142	XM_001585201.1.p1, XM_001596618.1.p1	XM_003721442.1.p1
OG0004143	XM_001590779.1.p1	XM_003714657.1.p1
OG0004144	XM_001584879.1.p1	XM_003719244.1.p1
OG0004145	XM_001590846.1.p1	XM_003712079.1.p1
OG0004146	XM_001595054.1.p1	XM_003717264.1.p1
OG0004147	XM_001595020.1.p1	XM_003720828.1.p1
OG0004148	XM_001595011.1.p1	XM_003720097.1.p1
OG0004149	XM_001589355.1.p1	XM_003717475.1.p1
OG0004150	XM_001589351.1.p1	XM_003709975.1.p1
OG0004152	XM_001589307.1.p1	XM_003714509.1.p1
OG0004153	XM_001589273.1.p1	XM_003714659.1.p1
OG0004154	XM_001591884.1.p1	XM_003709435.1.p1
OG0004156	XM_001591905.1.p1	XM_003718779.1.p1, XM_003718780.1.p1
OG0004157	XM_001591920.1.p1	XM_003710547.1.p1
OG0004159	XM_001595597.1.p1	XM_003715361.1.p1
OG0004160	XM_001593859.1.p1	XM_003712390.1.p1
OG0004161	XM_001593866.1.p1	XM_003710823.1.p1
OG0004162	XM_001593867.1.p1	XM_003716713.1.p1
OG0004163	XM_001593876.1.p1	XM_003716714.1.p1
OG0004164	XM_001593899.1.p1	XM_003715207.1.p1
OG0004165	XM_001593898.1.p1	XM_003715206.1.p1
OG0004166	XM_001593909.1.p1	XM_003715488.1.p1
OG0004167	XM_001593967.1.p1	XM_003712389.1.p1
OG0004168	XM_001593620.1.p1	XM_003717803.1.p2
OG0004170	XM_001595064.1.p1	XM_003717743.1.p2
OG0004171	XM_001595074.1.p1	XM_003712492.1.p1
OG0004172	XM_001595084.1.p1	XM_003712490.1.p1
OG0004173	XM_001585494.1.p1	XM_003712403.1.p1
OG0004174	XM_001585498.1.p1	XM_003711860.1.p1
OG0004175	XM_001585518.1.p1	XM_003711723.1.p1
OG0004176	XM_001585514.1.p1	XM_003712412.1.p1
OG0004177	XM_001585683.1.p1	XM_003718848.1.p1
OG0004179	XM_001585736.1.p1	XM_003711875.1.p1
OG0004180	XM_001598519.1.p1	XM_003717272.1.p1
OG0004182	XM_001598453.1.p1	XM_003717086.1.p1
OG0004184	XM_001596802.1.p1	XM_003715727.1.p1
OG0004185	XM_001596831.1.p1	XM_003714736.1.p1
OG0004186	XM_001596120.1.p1	XM_003709327.1.p1
OG0004188	XM_001596054.1.p1	XM_003713674.1.p1, XM_003717691.1.p1
OG0004189	XM_001595893.1.p1	XM_003712741.1.p1, XM_003712965.1.p1
OG0004190	XM_001598073.1.p1	XM_003709610.1.p1
OG0004191	XM_001598059.1.p1	XM_003709607.1.p1
OG0004192	XM_001598058.1.p1	XM_003709613.1.p1
OG0004193	XM_001597996.1.p1	XM_003719876.1.p1
OG0004194	XM_001597986.1.p1, XM_001596044.1.p1	XM_003713043.1.p1
OG0004195	XM_001597978.1.p1	XM_003715061.1.p1
OG0004196	XM_001597967.1.p1	XM_003712794.1.p1
OG0004198	XM_001585846.1.p1	XM_003712455.1.p1
OG0004199	XM_001585825.1.p1	XM_003719700.1.p1
OG0004202	XM_001591760.1.p1	XM_003709405.1.p1
OG0004203	XM_001592018.1.p1	XM_003718235.1.p1
OG0004204	XM_001591748.1.p1	XM_003710261.1.p1
OG0004205	XM_001592001.1.p1	XM_003718789.1.p1
OG0004209	XM_001597269.1.p1	XM_003719717.1.p1
OG0004210	XM_001597281.1.p1	XM_003710058.1.p1
OG0004211	XM_001597293.1.p1	XM_003719706.1.p1
OG0004212	XM_001597300.1.p1	XM_003710465.1.p1
